sampling_rank,selected_bucket,selected_model_kind,A_Cell_D,C_Barrier_Thx,E_Barrier_Outer_Thx,F_ThermalResin_Thx,B_Barrier_Type,D_Barrier_Outer_Type,discrete_combo_id,p_tp,p_notp,boundary_score,clf_uncertainty_raw,clf_uncertainty_scaled,tmax_pred_given_notp,tmax_std_given_notp,notp_window_score,local_sparsity,combo_priority,acq_boundary,acq_notp_high_tmax,acq_uncertainty_sparse,CellD_x_Resin,Barrier_x_Outer
1,boundary,mlp,8.246943209406128,1.626987170030421,1.4517409705553062,2.393817009782323,A2,Si3,combo_014,0.4814295,0.51857054,0.962859,0.32587814,1.0,317.48352,2.4822698,0.0,0.402177409793179,0.34375,0.7914615387417735,0.26982348530360123,0.5113516676416721,19.74167293338521,2.3619639333009945
2,boundary,mlp,9.604585332751002,1.6783238057467393,1.3122265950480299,0.5333717685280623,A2,Si1,combo_012,0.51180077,0.48819923,0.97639847,0.2516587,0.7722478878164983,322.03268,2.5656931,0.0,0.5294000435705681,0.375,0.7885163828805147,0.29976580884932136,0.45713994832809324,5.12281466490809,2.202341133003095
3,boundary,mlp,8.118558723575148,1.5457755368631303,1.728987853081566,1.7625282339989023,A2,Si3,combo_014,0.5332078,0.46679223,0.93358445,0.25078955,0.769580771448137,315.94498,2.3744402,0.0,0.5752595548852032,0.34375,0.7667600331342661,0.2818928051150841,0.45443032598704863,14.309188969679289,2.6726271268269888
4,boundary,mlp,12.167205722309403,0.7420655348097164,2.7305917679344853,1.867577577170239,Si3,PU,combo_005,0.5102897,0.48971027,0.97942054,0.24156739,0.7412813443788263,391.52112,2.551035,0.0,0.40697046442072027,0.34375,0.7624815996165933,0.49205994185845975,0.4229456354100815,22.723200583802463,2.026278040619313
5,boundary,mlp,12.172439429489518,1.5968665837041374,1.1393721364930072,1.6134141164189313,A2,Si1,combo_012,0.5134496,0.4865504,0.9731008,0.17968534,0.5513881278021,371.2962,2.7163584,0.0,0.5586046714766014,0.375,0.7579543437237449,0.4508620095083914,0.3873452903558525,19.63918560679279,1.8194252911692725
6,boundary,mlp,8.609179979390055,1.553820396947183,1.7708734031439537,2.296474156016077,A2,Si3,combo_014,0.5243497,0.4756503,0.9513006,0.2276041,0.6984331743037916,323.757,1.7251449,0.0,0.5224533932915174,0.34375,0.7579108386282184,0.2961192115307348,0.408138057054735,19.77075932716028,2.751619214216347
7,boundary,mlp,14.482335307788148,0.9797864816857927,2.6401608928566835,2.496499200979099,A2,Si3,combo_014,0.50400233,0.49599767,0.99199533,0.25422534,0.7801239472005338,417.56583,3.5483596,0.0,0.2833498194008619,0.34375,0.7566809990340936,0.5634748271955153,0.438687033705991,36.15513852420451,2.586793952296471
8,boundary,mlp,14.377203022856426,1.0489088665989739,2.4025914315923744,2.377183056705283,A2,Si3,combo_014,0.51967394,0.48032606,0.9606521,0.24108578,0.7398034743845623,414.40918,3.7000778,0.0,0.40888473346821663,0.34375,0.7522244290691522,0.567490177743248,0.4465525107720339,34.17724342874627,2.5200994554119633
9,boundary,mlp,10.446812815661946,1.3654833649781581,1.946506829074758,2.464906833957964,A2,Si3,combo_014,0.49841505,0.50158495,0.9968301,0.16129935,0.4949682916408161,353.64603,1.2941365,0.0,0.5130360530201934,0.34375,0.7510197277604002,0.3819818191767831,0.32657144319815623,25.750420302404773,2.657922694917965
10,boundary,mlp,9.882725126882292,1.0779581889038963,2.6187600704762346,2.202886610069382,Si3,PU,combo_005,0.50088495,0.49911505,0.9982301,0.24869762,0.763161410839079,345.9024,3.0879986,0.0,0.2384204619874437,0.34375,0.7508263297864356,0.3420017401858861,0.4164605150049134,21.770522853005236,2.8229138627444015
11,boundary,mlp,11.727623065776493,0.8815288443471309,1.9861539643606876,0.8893610002979839,Si1,PU,combo_001,0.49653608,0.5034639,0.99307215,0.19658068,0.6032337002645534,369.28287,2.0438693,0.0,0.3670721861979131,0.375,0.7479855487637425,0.4217035517670491,0.3628105241694505,10.43009058089669,1.7508520088983495
12,boundary,mlp,10.9529313525609,1.2674288172301234,1.9066439319584378,2.4884925200930255,A2,Si3,combo_014,0.50780755,0.49219245,0.9843849,0.15393722,0.4723766344364194,365.4549,1.7474977,0.0,0.5589758352408243,0.34375,0.7476770683161189,0.4245678167561034,0.3349603453954301,27.25628774394018,2.4165354635610745
13,boundary,mlp,14.676246986212728,0.6676058236627072,2.1745828286028264,0.8425067390417703,A1,Si2,combo_009,0.49658662,0.5034134,0.99317324,0.20333757,0.6239680973960223,414.4887,1.6382295,0.0,0.44255758548963203,0.25,0.7437241293607961,0.5494993111599666,0.35422534229921726,12.364836989725696,1.4517641604121694
14,boundary,mlp,14.381117585644777,1.4224518108837798,1.3472157415641086,2.0392852328606432,A2,Si3,combo_014,0.49772993,0.5022701,0.99545985,0.19078799,0.5854580610492,408.97852,3.8634498,0.0,0.3591927316258471,0.34375,0.7407630538339658,0.5472533012562063,0.3884669823988637,29.3272007244379,1.9163494712390006
15,notp_high_tmax,mlp,15.80178747253309,1.0568320554900676,2.287814050237319,2.454151931179875,A2,Si1,combo_012,0.30668133,0.69331867,0.61336267,0.20345941,0.6243420003336182,428.9527,2.4411192,0.6221244335174562,0.5813340391913117,0.375,0.5744508803588237,0.6238786818116288,0.4105786901683892,38.779987241811035,2.417835225291363
